
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,300,0.33,11.59,8.27,0.27,1.63
2024,301,0.38,12.82,9.03,0.84,1.25
2024,302,0.36,11.73,8.7,0.16,1.48
2024,303,0.3,10.8,8.13,0.22,1.4
2024,304,0.26,9.6,7.27,0.2,0.92
2024,305,0.2,9.3,7.13,0.16,1.11
2024,306,0.24,8.8,6.56,0.2,1.42
2024,307,0.19,9.24,6.79,0.16,1.97
2024,308,0.34,7.7,6.28,0.04,1.64
2024,309,0.29,5.9,5.45,0.16,2.13
2024,310,0.19,6.8,6.07,0.48,1.39
2024,311,0.18,8.92,6.91,0.38,0.84
2024,312,0.18,5.25,5.12,0.07,1.99
2024,313,0.12,5.29,5.28,0.36,2.13
2024,314,0.19,7.7,6.42,0.3,1.33
2024,315,0.22,7.43,6.26,0.39,0.86
2024,316,0.15,6.72,5.97,2.61,1.76
2024,317,0.14,6.44,5.53,2.83,3.09
2024,318,0.18,4.65,4.93,0.48,1.71
2024,319,0.17,6.99,6.14,1.05,1.34
2024,320,0.17,6.27,4.99,0.05,0.55
2024,321,0.17,2.71,4.34,0.13,1.75
2024,322,0.13,2.56,4.55,1.88,3.68
2024,323,0.16,5.3,5.54,15.27,3.15
2024,324,0.1,7.66,6.51,25.96,6.46
2024,325,0.22,1.28,3.94,0.9,4.39
2024,326,0.14,-1.93,3.14,0.34,2.58
2024,327,0.1,-0.8,3.52,0.59,4.79
2024,328,0.16,2.03,4.12,0.46,4.27
2024,329,0.22,9.76,7.05,0.02,6.16
2024,330,0.14,11.27,7.62,6.44,5.74
2024,331,0.16,7.29,6.25,2.18,2.67
2024,332,0.17,7.3,6.2,4.11,4.33
2024,333,0.2,3.24,4.72,0.16,2.06
2024,334,0.24,0.7,4.08,0.06,1.9
2024,335,0.21,-1.17,3.35,0.08,1.78
2024,336,0.13,-0.56,3.55,0.35,2.38
2024,337,0.12,5.27,5.62,1.81,2.7
2024,338,0.14,3.81,4.9,1.02,2.14
2024,339,0.12,0.43,3.88,0.17,1.47
2024,340,0.09,2.0,4.31,7.22,4.35
2024,341,0.13,5.1,5.14,6.21,5.44
2024,342,0.12,5.24,5.41,10.21,5.34
2024,343,0.11,4.15,5.07,2.01,3.12
2024,344,0.1,2.34,4.29,0.53,4.07
2024,345,0.09,1.7,4.11,0.3,3.34
2024,346,0.11,-0.36,3.58,0.04,1.68
2024,347,0.1,-0.76,3.37,0.08,1.22
2024,348,0.11,-0.94,3.34,0.06,1.74
2024,349,0.11,-0.51,3.54,0.31,2.91
2024,350,0.1,2.65,4.56,0.74,4.12
2024,351,0.11,6.08,5.74,0.76,4.07
2024,352,0.11,4.28,5.06,0.22,2.32
2024,353,0.14,5.34,5.35,0.94,4.62
2024,354,0.08,6.13,5.79,12.28,5.68
2024,355,0.13,2.02,4.24,0.69,3.82
2024,356,0.06,4.59,5.19,7.62,5.76
2024,357,0.13,4.35,5.09,9.0,5.07
2024,358,0.12,2.85,4.55,5.07,4.39
2024,359,0.13,1.2,4.04,2.16,2.03
2024,360,0.13,3.05,4.6,0.74,0.8
2024,361,0.21,1.14,3.88,0.0,1.73
2024,362,0.2,-1.57,3.17,0.0,1.42
2024,363,0.2,-1.25,3.36,0.07,1.1
2024,364,0.08,-1.4,3.26,0.21,1.66
2024,365,0.15,-1.53,3.18,0.3,1.71
2024,366,0.12,-1.46,3.23,0.25,3.17
2025,1,0.15,0.57,3.73,0.18,5.58
