
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,310,1.31,21.75,5.45,0.71,3.86
2024,311,1.49,21.61,7.65,0.3,4.03
2024,312,1.13,21.82,10.06,0.61,3.66
2024,313,1.07,21.18,10.12,1.69,2.84
2024,314,0.76,19.71,10.83,1.8,2.52
2024,315,1.05,19.2,12.95,11.4,2.21
2024,316,1.38,18.64,12.45,2.43,2.65
2024,317,0.94,18.99,10.4,2.68,2.06
2024,318,1.54,21.75,8.76,1.04,1.93
2024,319,1.38,19.34,9.77,1.49,2.74
2024,320,1.29,19.0,9.6,2.29,2.38
2024,321,1.62,22.61,8.82,0.05,1.81
2024,322,1.52,23.48,9.21,0.82,1.7
2024,323,1.66,23.91,9.24,0.01,1.51
2024,324,1.65,24.94,8.22,1.85,1.62
2024,325,1.79,23.51,10.05,1.68,2.03
2024,326,1.58,24.74,8.99,0.02,1.93
2024,327,1.05,23.13,9.69,3.16,2.48
2024,328,1.68,24.9,8.78,0.06,1.39
2024,329,1.59,23.76,10.06,0.03,2.92
2024,330,1.81,23.75,10.13,0.03,2.26
2024,331,1.84,24.75,9.12,0.01,2.98
2024,332,1.2,24.09,9.2,2.04,4.58
2024,333,1.93,19.71,3.34,0.0,3.87
2024,334,1.9,18.74,4.69,0.1,2.43
2024,335,1.92,20.57,5.4,0.0,1.82
2024,336,1.71,23.01,6.02,0.0,2.95
2024,337,1.79,24.37,5.33,0.0,2.92
2024,338,1.79,25.7,5.58,0.0,3.44
2024,339,1.84,27.41,4.66,0.0,2.74
2024,340,1.23,27.38,6.03,0.07,3.56
2024,341,1.79,27.83,6.07,0.0,2.86
2024,342,1.73,27.06,8.11,0.23,3.12
2024,343,1.68,25.6,11.85,0.5,3.45
2024,344,1.42,26.2,10.06,0.05,1.78
2024,345,1.5,27.96,9.19,0.99,1.42
2024,346,1.76,25.96,11.32,1.83,2.71
2024,347,1.79,27.49,9.39,2.24,2.72
2024,348,1.81,28.12,7.03,0.02,3.08
2024,349,1.76,25.88,9.6,3.01,4.4
2024,350,1.49,23.19,11.42,2.91,4.39
2024,351,1.5,25.52,11.05,2.66,2.53
2024,352,1.41,22.85,12.83,9.62,3.06
2024,353,1.42,24.2,12.19,0.38,2.69
2024,354,0.99,22.41,12.8,16.27,1.99
2024,355,1.41,22.44,11.88,0.16,2.42
2024,356,1.01,18.64,13.08,12.89,2.04
2024,357,0.99,20.9,12.42,1.61,2.71
2024,358,0.81,20.4,12.98,9.66,2.06
2024,359,1.34,21.0,12.78,3.15,1.49
2024,360,1.35,20.48,11.87,0.28,3.12
2024,361,1.46,22.44,10.26,0.01,1.6
2024,362,1.33,22.1,12.06,1.39,2.04
2024,363,1.25,23.07,13.17,1.98,1.51
2024,364,1.63,23.78,12.34,0.3,1.37
2024,365,1.6,24.63,12.27,0.35,2.24
2024,366,1.24,22.89,14.25,9.18,2.26
2025,1,0.9,20.25,14.87,38.15,2.11
