
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,354,0.13,4.24,4.82,5.11,1.57
2024,355,0.12,0.28,3.9,3.37,1.99
2024,356,0.17,-0.24,3.42,0.47,1.5
2024,357,0.11,2.18,4.55,10.57,2.29
2024,358,0.17,-0.71,3.57,2.83,1.5
2024,359,0.12,-0.45,3.72,3.58,1.35
2024,360,0.23,-2.26,3.03,0.01,0.84
2024,361,0.18,-2.88,2.66,0.0,1.22
2024,362,0.16,-1.17,3.06,0.01,0.71
2024,363,0.17,1.66,3.24,0.0,0.64
2024,364,0.19,0.32,3.3,0.01,1.01
2024,365,0.24,-0.63,3.13,0.06,0.65
2024,366,0.2,-0.57,3.01,0.0,1.07
2025,1,0.24,0.73,3.27,0.0,1.28
