
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,180,1.24,28.64,16.04,2.92,1.22
2024,181,1.32,29.11,17.1,4.71,0.86
2024,182,1.33,30.66,16.45,1.59,1.29
2024,183,1.58,31.34,16.29,0.27,1.09
2024,184,1.43,28.38,12.89,0.18,2.01
2024,185,1.29,29.31,15.14,0.35,1.11
2024,186,1.41,30.63,15.37,0.47,0.74
2024,187,1.3,30.23,17.75,10.8,0.77
2024,188,1.06,29.14,18.4,14.84,0.58
2024,189,1.32,29.4,17.26,7.95,0.41
2024,190,1.35,29.09,17.68,3.16,0.68
2024,191,1.25,29.02,17.18,8.06,1.2
2024,192,1.58,27.23,14.37,1.75,1.6
2024,193,1.65,27.68,10.47,0.0,0.98
2024,194,1.56,29.75,10.33,0.08,0.5
2024,195,1.56,30.53,10.91,0.06,0.58
2024,196,1.5,31.12,11.27,0.02,0.61
2024,197,1.24,29.98,13.46,4.09,0.85
2024,198,1.41,29.06,14.94,1.13,0.99
2024,199,1.16,28.36,15.55,5.14,1.24
2024,200,1.3,28.33,15.72,5.47,1.06
2024,201,0.95,26.11,16.0,14.51,0.54
2024,202,0.96,25.38,16.04,14.51,1.06
2024,203,0.89,25.42,17.09,7.58,0.84
2024,204,1.28,26.76,15.64,1.41,0.91
2024,205,1.32,27.42,17.02,14.54,0.87
2024,206,1.12,27.09,17.06,13.01,0.55
2024,207,1.15,26.07,17.56,14.27,0.72
2024,208,1.28,26.08,16.66,3.5,0.77
2024,209,1.03,25.72,16.8,1.06,0.98
2024,210,0.91,25.44,17.83,27.14,1.03
2024,211,1.21,26.4,17.95,14.74,0.98
2024,212,1.25,26.3,18.1,10.81,0.93
2024,213,1.23,27.32,17.31,3.08,0.94
2024,214,1.4,28.81,17.74,0.2,0.82
2024,215,1.5,28.05,16.33,1.41,1.18
2024,216,1.37,27.93,16.47,0.73,0.94
2024,217,1.44,27.62,17.41,1.25,0.92
2024,218,1.3,26.7,15.74,1.46,1.73
2024,219,1.19,26.54,15.3,0.3,1.53
2024,220,1.56,28.42,15.71,0.07,1.35
2024,221,1.52,29.06,16.4,0.79,1.23
2024,222,1.48,28.74,16.0,0.33,1.04
2024,223,1.46,27.85,13.7,0.02,1.14
2024,224,1.49,26.73,11.59,0.01,1.08
2024,225,1.51,26.74,12.05,0.0,0.99
2024,226,1.48,27.27,12.66,0.68,1.18
2024,227,1.24,27.08,14.17,0.17,0.89
2024,228,1.29,27.08,14.25,0.53,0.85
2024,229,1.32,26.96,14.66,6.47,0.97
2024,230,1.35,28.01,15.8,8.04,1.15
2024,231,1.28,27.07,16.23,9.24,1.35
2024,232,1.52,25.81,13.24,0.02,1.4
2024,233,1.43,25.45,11.56,0.0,1.23
2024,234,1.29,24.35,12.15,0.19,1.3
2024,235,1.34,24.57,11.77,0.02,1.61
2024,236,1.49,22.88,8.75,0.0,1.48
2024,237,1.49,24.24,9.99,0.0,1.27
2024,238,1.51,24.12,9.37,0.0,1.21
2024,239,1.47,25.41,9.91,0.03,0.92
2024,240,1.42,27.82,11.63,0.55,0.53
2024,241,1.33,28.9,12.76,0.33,0.6
2024,242,1.3,29.4,14.88,1.05,0.77
2024,243,1.22,28.8,15.87,7.53,0.53
2024,244,1.26,28.55,14.69,1.28,0.58
2024,245,1.13,28.6,15.2,3.67,0.65
2024,246,1.26,27.87,15.29,1.35,1.01
2024,247,1.05,25.46,12.85,1.03,1.99
2024,248,1.41,23.28,9.36,0.0,1.81
2024,249,1.09,24.43,11.98,0.01,1.56
2024,250,0.7,22.77,12.24,2.09,1.02
2024,251,1.28,24.41,11.14,0.22,1.34
2024,252,1.29,23.21,9.63,0.0,1.12
2024,253,1.22,23.59,10.58,0.01,0.99
2024,254,1.24,23.3,9.79,0.04,1.07
2024,255,0.73,22.18,10.82,1.03,1.74
2024,256,0.55,21.2,13.14,6.15,2.84
2024,257,0.46,24.37,14.97,3.0,2.25
2024,258,0.42,22.92,14.64,5.15,2.42
2024,259,0.51,24.03,13.13,0.44,2.6
2024,260,0.98,23.41,11.45,0.44,1.63
2024,261,1.02,22.58,10.88,0.06,1.55
2024,262,0.9,23.88,11.34,0.01,0.86
2024,263,1.03,25.27,11.74,0.09,0.7
